,time,open,high,low,close,tick_volume,spread,real_volume
31753,2024-12-18 01:15:00,2646.21,2646.71,2645.97,2645.97,158,27,0
31754,2024-12-18 01:30:00,2645.98,2646.16,2645.24,2645.75,234,31,0
31755,2024-12-18 01:45:00,2645.69,2647.57,2644.67,2647.35,608,27,0
31756,2024-12-18 02:00:00,2647.36,2648.74,2646.47,2647.68,722,32,0
31757,2024-12-18 02:15:00,2647.63,2647.77,2646.49,2647.04,543,35,0
31758,2024-12-18 02:30:00,2647.05,2649.86,2647.05,2649.41,1140,27,0
31759,2024-12-18 02:45:00,2649.4,2650.17,2648.67,2649.91,1511,29,0
31760,2024-12-18 03:00:00,2649.9,2651.0,2647.9,2650.11,2724,31,0
31761,2024-12-18 03:15:00,2650.09,2651.44,2648.99,2649.73,1915,27,0
31762,2024-12-18 03:30:00,2649.71,2651.21,2649.45,2650.93,2300,37,0
31763,2024-12-18 03:45:00,2650.97,2651.59,2648.16,2650.81,2580,27,0
31764,2024-12-18 04:00:00,2650.86,2650.9,2648.51,2649.92,2457,35,0
31765,2024-12-18 04:15:00,2649.91,2650.04,2647.21,2648.05,1577,28,0
31766,2024-12-18 04:30:00,2648.01,2648.63,2647.36,2647.72,2136,39,0
31767,2024-12-18 04:45:00,2647.71,2648.34,2646.87,2647.28,2429,34,0
31768,2024-12-18 05:00:00,2647.26,2648.35,2646.27,2648.01,2498,27,0
31769,2024-12-18 05:15:00,2648.01,2648.72,2645.31,2645.98,2177,27,0
31770,2024-12-18 05:30:00,2645.92,2647.09,2645.22,2645.31,1032,27,0
31771,2024-12-18 05:45:00,2645.3,2646.45,2645.24,2645.59,737,27,0
31772,2024-12-18 06:00:00,2645.58,2645.63,2642.59,2642.8,1473,27,0
31773,2024-12-18 06:15:00,2642.79,2644.35,2642.67,2643.83,1208,34,0
31774,2024-12-18 06:30:00,2643.96,2645.76,2642.56,2645.57,1699,31,0
31775,2024-12-18 06:45:00,2645.58,2645.63,2644.71,2645.03,1299,34,0
31776,2024-12-18 07:00:00,2645.02,2646.02,2643.78,2645.97,1203,30,0
31777,2024-12-18 07:15:00,2646.0,2647.41,2645.95,2647.18,1481,29,0
31778,2024-12-18 07:30:00,2647.19,2648.53,2646.75,2647.87,2641,28,0
31779,2024-12-18 07:45:00,2647.88,2649.36,2646.53,2647.32,1963,27,0
31780,2024-12-18 08:00:00,2647.29,2647.82,2645.6,2645.8,1780,30,0
31781,2024-12-18 08:15:00,2645.73,2646.35,2644.55,2645.68,2020,31,0
31782,2024-12-18 08:30:00,2645.67,2646.77,2644.4,2646.35,2115,36,0
31783,2024-12-18 08:45:00,2646.34,2646.62,2644.71,2646.59,2003,28,0
31784,2024-12-18 09:00:00,2646.64,2647.25,2646.12,2646.32,1575,30,0
31785,2024-12-18 09:15:00,2646.31,2647.19,2644.76,2645.77,1479,27,0
31786,2024-12-18 09:30:00,2645.74,2645.78,2643.24,2643.88,1559,27,0
31787,2024-12-18 09:45:00,2643.87,2645.04,2643.31,2644.6,1487,27,0
31788,2024-12-18 10:00:00,2644.6,2644.61,2642.11,2642.74,1973,27,0
31789,2024-12-18 10:15:00,2642.77,2647.76,2642.73,2644.32,2285,27,0
31790,2024-12-18 10:30:00,2644.3,2648.23,2644.3,2647.69,1989,27,0
31791,2024-12-18 10:45:00,2647.66,2649.52,2647.41,2647.82,1945,27,0
31792,2024-12-18 11:00:00,2647.84,2648.86,2646.77,2647.58,1711,27,0
31793,2024-12-18 11:15:00,2647.52,2649.13,2646.41,2648.6,1679,27,0
31794,2024-12-18 11:30:00,2648.56,2649.13,2647.62,2648.06,1485,27,0
31795,2024-12-18 11:45:00,2648.08,2648.29,2645.4,2646.73,1616,27,0
31796,2024-12-18 12:00:00,2646.76,2649.02,2646.13,2648.78,1160,27,0
31797,2024-12-18 12:15:00,2648.78,2648.78,2647.42,2648.15,1213,27,0
31798,2024-12-18 12:30:00,2647.88,2648.64,2647.24,2648.0,1041,27,0
31799,2024-12-18 12:45:00,2648.0,2649.29,2647.54,2648.31,948,27,0
31800,2024-12-18 13:00:00,2648.29,2649.36,2647.74,2648.78,922,27,0
31801,2024-12-18 13:15:00,2648.78,2649.04,2646.7,2646.89,1509,27,0
31802,2024-12-18 13:30:00,2646.9,2648.1,2646.31,2646.56,1360,27,0
31803,2024-12-18 13:45:00,2646.5,2647.19,2645.72,2646.05,1172,27,0
31804,2024-12-18 14:00:00,2646.06,2646.41,2644.51,2646.02,1433,27,0
31805,2024-12-18 14:15:00,2646.07,2647.67,2645.96,2647.0,1324,27,0
31806,2024-12-18 14:30:00,2646.98,2647.46,2645.53,2645.53,925,27,0
31807,2024-12-18 14:45:00,2645.6,2645.6,2643.39,2643.87,1510,27,0
31808,2024-12-18 15:00:00,2643.9,2643.92,2640.95,2643.14,3362,27,0
31809,2024-12-18 15:15:00,2642.99,2647.41,2642.93,2645.79,2906,27,0
31810,2024-12-18 15:30:00,2645.75,2646.09,2642.72,2643.67,3221,27,0
31811,2024-12-18 15:45:00,2643.64,2645.94,2641.44,2643.85,2917,27,0
31812,2024-12-18 16:00:00,2643.82,2644.75,2640.88,2641.31,3385,27,0
31813,2024-12-18 16:15:00,2641.29,2641.79,2638.42,2638.55,3336,27,0
31814,2024-12-18 16:30:00,2638.54,2639.83,2637.43,2638.65,3934,27,0
31815,2024-12-18 16:45:00,2638.7,2639.68,2636.85,2637.85,3721,27,0
31816,2024-12-18 17:00:00,2637.74,2637.74,2633.72,2636.59,3916,27,0
31817,2024-12-18 17:15:00,2636.58,2637.92,2635.15,2636.29,2997,27,0
31818,2024-12-18 17:30:00,2636.26,2637.71,2635.85,2636.85,2868,27,0
31819,2024-12-18 17:45:00,2636.86,2638.3,2635.86,2638.13,2980,27,0
31820,2024-12-18 18:00:00,2638.07,2638.86,2635.82,2638.7,3293,27,0
31821,2024-12-18 18:15:00,2638.75,2639.43,2636.87,2637.61,2880,27,0
31822,2024-12-18 18:30:00,2637.63,2637.89,2634.27,2634.54,2192,27,0
31823,2024-12-18 18:45:00,2634.55,2635.29,2632.96,2634.62,2225,27,0
31824,2024-12-18 19:00:00,2634.65,2636.89,2634.49,2635.45,1920,27,0
31825,2024-12-18 19:15:00,2635.45,2639.93,2634.96,2639.78,1832,27,0
31826,2024-12-18 19:30:00,2639.69,2639.79,2637.19,2637.44,2073,27,0
31827,2024-12-18 19:45:00,2637.39,2637.74,2635.72,2635.94,2116,27,0
31828,2024-12-18 20:00:00,2635.95,2637.65,2635.84,2637.29,1633,27,0
31829,2024-12-18 20:15:00,2637.29,2638.83,2636.64,2637.7,1695,27,0
31830,2024-12-18 20:30:00,2637.7,2638.7,2635.68,2636.24,1936,27,0
31831,2024-12-18 20:45:00,2636.14,2636.74,2635.17,2636.31,1667,27,0
31832,2024-12-18 21:00:00,2635.79,2635.82,2615.17,2616.54,5559,27,0
31833,2024-12-18 21:15:00,2616.59,2623.64,2615.44,2619.72,4349,27,0
31834,2024-12-18 21:30:00,2619.72,2624.3,2614.21,2618.12,5510,27,0
31835,2024-12-18 21:45:00,2618.2,2618.53,2603.92,2604.39,5100,27,0
31836,2024-12-18 22:00:00,2604.42,2609.18,2603.49,2606.76,4941,27,0
31837,2024-12-18 22:15:00,2606.79,2607.19,2595.71,2595.89,4445,27,0
31838,2024-12-18 22:30:00,2595.89,2596.62,2587.17,2589.39,4814,27,0
31839,2024-12-18 22:45:00,2589.53,2594.39,2587.71,2592.27,4358,27,0
31840,2024-12-18 23:00:00,2592.29,2595.37,2591.29,2594.75,2286,27,0
31841,2024-12-18 23:15:00,2594.75,2595.16,2589.47,2589.76,1430,30,0
31842,2024-12-18 23:30:00,2589.75,2589.84,2586.63,2587.32,1859,27,0
31843,2024-12-18 23:45:00,2587.43,2588.07,2583.63,2585.49,1274,27,0
31844,2024-12-19 01:00:00,2584.79,2590.05,2582.06,2589.41,895,32,0
31845,2024-12-19 01:15:00,2589.4,2592.18,2588.5,2590.36,833,27,0
31846,2024-12-19 01:30:00,2590.31,2591.3,2588.18,2588.65,924,31,0
31847,2024-12-19 01:45:00,2588.67,2589.51,2586.25,2588.02,1406,27,0
31848,2024-12-19 02:00:00,2588.04,2590.31,2587.88,2588.42,1991,27,0
31849,2024-12-19 02:15:00,2588.51,2593.48,2588.27,2593.32,1505,27,0
31850,2024-12-19 02:30:00,2593.3,2596.1,2592.65,2594.22,1317,27,0
31851,2024-12-19 02:45:00,2594.35,2597.1,2593.29,2595.17,1571,27,0
31852,2024-12-19 03:00:00,2595.17,2601.73,2593.21,2601.42,4298,27,0
31853,2024-12-19 03:15:00,2601.26,2605.42,2599.6,2604.12,3229,27,0
31854,2024-12-19 03:30:00,2604.08,2615.34,2603.84,2614.05,3385,27,0
31855,2024-12-19 03:45:00,2614.03,2617.95,2610.99,2611.85,3077,27,0
31856,2024-12-19 04:00:00,2611.84,2613.34,2609.73,2610.92,2758,27,0
31857,2024-12-19 04:15:00,2611.13,2612.49,2609.29,2610.54,1383,27,0
31858,2024-12-19 04:30:00,2610.47,2610.67,2606.19,2606.38,2157,27,0
31859,2024-12-19 04:45:00,2606.61,2613.84,2606.6,2611.95,2617,27,0
31860,2024-12-19 05:00:00,2611.9,2613.25,2609.5,2609.66,1795,27,0
31861,2024-12-19 05:15:00,2609.68,2612.85,2607.49,2608.36,1753,27,0
31862,2024-12-19 05:30:00,2608.42,2611.22,2608.42,2610.3,1058,27,0
31863,2024-12-19 05:45:00,2610.22,2611.8,2609.89,2610.25,930,27,0
31864,2024-12-19 06:00:00,2610.25,2610.96,2607.01,2608.06,1263,27,0
31865,2024-12-19 06:15:00,2608.02,2611.36,2607.78,2608.63,1151,27,0
31866,2024-12-19 06:30:00,2608.61,2608.74,2606.83,2607.91,732,27,0
31867,2024-12-19 06:45:00,2607.84,2609.7,2606.91,2609.11,599,27,0
31868,2024-12-19 07:00:00,2609.06,2609.66,2607.97,2608.92,909,27,0
31869,2024-12-19 07:15:00,2608.92,2610.4,2608.84,2609.67,739,27,0
31870,2024-12-19 07:30:00,2609.66,2610.26,2607.86,2609.76,1437,27,0
31871,2024-12-19 07:45:00,2609.75,2609.82,2606.47,2607.13,1714,27,0
31872,2024-12-19 08:00:00,2607.13,2608.0,2603.18,2605.14,1854,27,0
31873,2024-12-19 08:15:00,2605.25,2609.6,2605.25,2609.01,1617,27,0
31874,2024-12-19 08:30:00,2609.01,2614.01,2608.93,2613.62,2020,27,0
31875,2024-12-19 08:45:00,2613.63,2614.02,2612.01,2612.83,1523,30,0
31876,2024-12-19 09:00:00,2612.88,2614.82,2611.68,2614.42,1414,31,0
31877,2024-12-19 09:15:00,2614.42,2622.56,2613.76,2619.53,2420,27,0
31878,2024-12-19 09:30:00,2619.43,2621.77,2615.33,2615.99,2781,27,0
31879,2024-12-19 09:45:00,2616.01,2619.63,2615.67,2616.41,2192,27,0
31880,2024-12-19 10:00:00,2616.43,2616.43,2613.09,2615.33,1887,30,0
31881,2024-12-19 10:15:00,2615.3,2617.93,2614.98,2616.52,1928,27,0
31882,2024-12-19 10:30:00,2616.52,2617.15,2613.25,2613.95,2060,27,0
31883,2024-12-19 10:45:00,2613.93,2619.12,2613.83,2618.39,2002,27,0
31884,2024-12-19 11:00:00,2618.46,2621.24,2618.31,2620.43,2698,28,0
31885,2024-12-19 11:15:00,2620.45,2621.51,2619.32,2620.01,2374,27,0
31886,2024-12-19 11:30:00,2620.0,2622.78,2619.39,2621.15,2254,27,0
31887,2024-12-19 11:45:00,2621.13,2621.85,2619.26,2620.28,1547,35,0
31888,2024-12-19 12:00:00,2620.26,2621.72,2617.26,2621.47,1683,27,0
31889,2024-12-19 12:15:00,2621.36,2622.17,2620.06,2621.42,1548,30,0
31890,2024-12-19 12:30:00,2621.41,2622.54,2618.36,2622.47,2149,27,0
31891,2024-12-19 12:45:00,2622.47,2626.33,2617.75,2619.37,2702,27,0
31892,2024-12-19 13:00:00,2619.32,2621.81,2619.14,2621.39,1318,27,0
31893,2024-12-19 13:15:00,2621.43,2621.78,2618.61,2618.74,1421,29,0
31894,2024-12-19 13:30:00,2618.72,2619.22,2615.99,2616.65,1716,27,0
31895,2024-12-19 13:45:00,2616.63,2618.67,2616.43,2616.66,1619,27,0
31896,2024-12-19 14:00:00,2616.64,2616.64,2614.46,2614.81,2468,27,0
31897,2024-12-19 14:15:00,2614.8,2615.22,2611.9,2613.33,2102,27,0
31898,2024-12-19 14:30:00,2613.27,2613.96,2608.08,2608.44,2568,27,0
31899,2024-12-19 14:45:00,2608.48,2608.78,2604.25,2606.13,3053,27,0
31900,2024-12-19 15:00:00,2606.15,2606.15,2602.39,2602.51,4580,27,0
31901,2024-12-19 15:15:00,2602.5,2605.6,2600.44,2602.66,3748,27,0
31902,2024-12-19 15:30:00,2602.67,2604.29,2597.73,2601.27,4936,27,0
31903,2024-12-19 15:45:00,2601.29,2603.99,2595.14,2596.2,3653,27,0
31904,2024-12-19 16:00:00,2596.19,2600.02,2594.78,2599.12,3516,27,0
31905,2024-12-19 16:15:00,2599.12,2599.37,2594.84,2596.37,2742,27,0
31906,2024-12-19 16:30:00,2596.38,2600.68,2594.08,2594.77,4748,27,0
31907,2024-12-19 16:45:00,2594.81,2595.78,2591.76,2591.76,4146,27,0
31908,2024-12-19 17:00:00,2591.83,2595.8,2590.61,2592.4,4079,27,0
31909,2024-12-19 17:15:00,2592.35,2592.91,2589.97,2590.19,3897,27,0
31910,2024-12-19 17:30:00,2590.2,2591.84,2586.91,2589.83,3802,27,0
31911,2024-12-19 17:45:00,2589.83,2591.97,2588.09,2588.43,2913,27,0
31912,2024-12-19 18:00:00,2588.41,2591.41,2587.02,2588.18,3390,27,0
31913,2024-12-19 18:15:00,2588.16,2593.22,2587.97,2592.03,3087,27,0
31914,2024-12-19 18:30:00,2592.02,2596.57,2591.79,2593.67,2536,27,0
31915,2024-12-19 18:45:00,2593.68,2593.9,2590.89,2591.64,1930,27,0
31916,2024-12-19 19:00:00,2591.6,2594.11,2590.65,2591.32,2017,27,0
31917,2024-12-19 19:15:00,2591.34,2593.64,2590.79,2593.04,1938,30,0
31918,2024-12-19 19:30:00,2593.0,2593.8,2591.69,2592.03,2048,27,0
31919,2024-12-19 19:45:00,2591.97,2592.72,2590.63,2592.5,2149,27,0
31920,2024-12-19 20:00:00,2592.5,2595.37,2591.74,2595.25,2551,27,0
31921,2024-12-19 20:15:00,2595.28,2595.35,2592.77,2593.0,2437,27,0
31922,2024-12-19 20:30:00,2593.06,2599.35,2592.38,2598.97,1973,27,0
31923,2024-12-19 20:45:00,2598.97,2599.8,2597.4,2599.6,2195,34,0
31924,2024-12-19 21:00:00,2599.59,2600.86,2597.97,2600.01,1879,28,0
31925,2024-12-19 21:15:00,2599.99,2600.59,2596.97,2597.63,1596,33,0
31926,2024-12-19 21:30:00,2597.61,2600.89,2596.99,2600.03,1429,27,0
31927,2024-12-19 21:45:00,2600.03,2600.03,2596.61,2596.67,1408,30,0
31928,2024-12-19 22:00:00,2596.72,2597.78,2596.72,2597.11,1324,30,0
31929,2024-12-19 22:15:00,2597.08,2599.42,2596.95,2598.11,1255,27,0
31930,2024-12-19 22:30:00,2598.09,2600.19,2597.72,2598.29,2135,30,0
31931,2024-12-19 22:45:00,2598.27,2598.46,2596.31,2596.61,2451,27,0
31932,2024-12-19 23:00:00,2596.66,2596.9,2595.09,2595.09,556,27,0
31933,2024-12-19 23:15:00,2595.03,2595.69,2593.13,2595.0,595,32,0
31934,2024-12-19 23:30:00,2595.14,2596.63,2595.13,2596.13,381,28,0
31935,2024-12-19 23:45:00,2596.13,2596.3,2593.47,2594.23,578,27,0
31936,2024-12-20 01:00:00,2594.29,2595.1,2593.31,2595.1,548,39,0
31937,2024-12-20 01:15:00,2595.19,2595.76,2594.36,2594.42,428,42,0
31938,2024-12-20 01:30:00,2594.45,2595.03,2593.1,2593.27,416,27,0
31939,2024-12-20 01:45:00,2593.26,2593.85,2592.15,2593.48,675,33,0
31940,2024-12-20 02:00:00,2593.45,2594.41,2592.62,2593.43,801,27,0
31941,2024-12-20 02:15:00,2593.41,2593.86,2592.2,2593.6,784,27,0
31942,2024-12-20 02:30:00,2593.65,2595.25,2591.91,2592.02,931,29,0
31943,2024-12-20 02:45:00,2592.05,2593.23,2590.47,2590.75,1042,27,0
31944,2024-12-20 03:00:00,2590.7,2599.22,2589.5,2598.6,3034,27,0
31945,2024-12-20 03:15:00,2598.66,2599.29,2596.29,2598.26,2678,27,0
31946,2024-12-20 03:30:00,2598.25,2602.14,2597.38,2600.85,2188,27,0
31947,2024-12-20 03:45:00,2600.8,2603.77,2598.19,2603.74,2542,27,0
31948,2024-12-20 04:00:00,2603.7,2603.88,2596.84,2598.74,2961,27,0
31949,2024-12-20 04:15:00,2598.75,2600.01,2595.46,2596.94,2002,27,0
31950,2024-12-20 04:30:00,2596.94,2598.44,2595.87,2596.42,1930,35,0
31951,2024-12-20 04:45:00,2596.4,2597.96,2595.79,2597.0,1752,27,0
31952,2024-12-20 05:00:00,2596.98,2597.6,2596.04,2596.43,1417,33,0
31953,2024-12-20 05:15:00,2596.44,2598.12,2595.65,2597.99,1383,27,0
31954,2024-12-20 05:30:00,2597.99,2599.04,2596.77,2597.34,938,27,0
31955,2024-12-20 05:45:00,2597.35,2598.71,2596.48,2598.35,787,30,0
31956,2024-12-20 06:00:00,2598.33,2600.47,2598.19,2599.39,1010,33,0
31957,2024-12-20 06:15:00,2599.37,2600.94,2598.46,2599.08,1138,27,0
31958,2024-12-20 06:30:00,2599.09,2599.2,2597.45,2598.17,771,27,0
31959,2024-12-20 06:45:00,2598.15,2598.42,2597.33,2597.86,798,35,0
31960,2024-12-20 07:00:00,2597.85,2598.21,2596.65,2597.96,1022,35,0
31961,2024-12-20 07:15:00,2597.98,2598.68,2596.33,2596.69,963,38,0
31962,2024-12-20 07:30:00,2596.8,2600.6,2596.5,2600.39,1322,27,0
31963,2024-12-20 07:45:00,2600.4,2601.19,2599.62,2600.15,1001,33,0
31964,2024-12-20 08:00:00,2600.15,2602.74,2598.74,2601.37,1814,32,0
31965,2024-12-20 08:15:00,2601.34,2604.33,2600.82,2603.83,1507,31,0
31966,2024-12-20 08:30:00,2603.78,2605.21,2601.92,2604.41,1565,27,0
31967,2024-12-20 08:45:00,2604.28,2605.23,2603.53,2604.66,1273,34,0
31968,2024-12-20 09:00:00,2604.65,2607.36,2603.54,2605.81,1582,27,0
31969,2024-12-20 09:15:00,2605.83,2607.35,2605.02,2606.17,964,30,0
31970,2024-12-20 09:30:00,2606.09,2606.1,2602.24,2605.38,1432,29,0
31971,2024-12-20 09:45:00,2605.38,2606.13,2603.96,2606.13,1069,27,0
31972,2024-12-20 10:00:00,2606.09,2607.58,2604.26,2606.53,1963,27,0
31973,2024-12-20 10:15:00,2606.53,2607.6,2605.16,2605.67,1416,27,0
31974,2024-12-20 10:30:00,2605.68,2607.45,2604.16,2606.45,2054,33,0
31975,2024-12-20 10:45:00,2606.47,2607.11,2605.13,2605.41,1508,27,0
31976,2024-12-20 11:00:00,2605.43,2606.37,2604.37,2605.19,1870,27,0
31977,2024-12-20 11:15:00,2605.23,2606.38,2603.55,2604.22,1477,27,0
31978,2024-12-20 11:30:00,2604.23,2605.74,2603.09,2604.95,1702,27,0
31979,2024-12-20 11:45:00,2604.96,2606.49,2604.58,2604.84,1479,27,0
31980,2024-12-20 12:00:00,2604.9,2606.12,2603.85,2604.97,1368,27,0
31981,2024-12-20 12:15:00,2604.98,2606.78,2604.97,2605.95,1646,27,0
31982,2024-12-20 12:30:00,2605.92,2606.35,2604.44,2605.33,1597,27,0
31983,2024-12-20 12:45:00,2605.3,2606.4,2603.95,2604.12,1218,27,0
31984,2024-12-20 13:00:00,2604.12,2604.49,2601.32,2601.98,1889,27,0
31985,2024-12-20 13:15:00,2601.98,2602.13,2599.93,2601.31,1639,27,0
31986,2024-12-20 13:30:00,2601.35,2603.43,2600.82,2602.59,1641,27,0
31987,2024-12-20 13:45:00,2602.56,2604.66,2601.78,2603.52,1627,27,0
31988,2024-12-20 14:00:00,2603.52,2603.9,2602.07,2603.36,1605,27,0
31989,2024-12-20 14:15:00,2603.37,2605.91,2603.22,2605.62,1638,27,0
31990,2024-12-20 14:30:00,2605.61,2606.06,2603.04,2603.37,1738,27,0
31991,2024-12-20 14:45:00,2603.37,2603.85,2602.18,2603.45,1408,27,0
31992,2024-12-20 15:00:00,2603.45,2605.07,2602.98,2603.43,2474,27,0
31993,2024-12-20 15:15:00,2603.42,2604.05,2600.01,2600.16,2706,27,0
31994,2024-12-20 15:30:00,2599.86,2610.03,2599.78,2608.65,4534,27,0
31995,2024-12-20 15:45:00,2608.65,2614.06,2607.92,2609.36,3217,27,0
31996,2024-12-20 16:00:00,2609.22,2614.91,2608.35,2613.95,3422,27,0
31997,2024-12-20 16:15:00,2613.96,2616.19,2612.34,2615.01,2788,27,0
31998,2024-12-20 16:30:00,2615.0,2617.63,2613.26,2613.94,3960,27,0
31999,2024-12-20 16:45:00,2613.96,2618.21,2612.75,2616.5,3755,27,0
32000,2024-12-20 17:00:00,2616.5,2622.62,2615.86,2621.99,4102,27,0
32001,2024-12-20 17:15:00,2621.99,2626.01,2621.43,2624.21,4000,27,0
32002,2024-12-20 17:30:00,2624.38,2628.97,2624.29,2627.96,3566,27,0
32003,2024-12-20 17:45:00,2627.96,2631.05,2625.96,2630.2,3132,27,0
32004,2024-12-20 18:00:00,2630.2,2631.67,2626.9,2627.35,3104,27,0
32005,2024-12-20 18:15:00,2627.1,2627.1,2622.91,2623.15,2799,27,0
32006,2024-12-20 18:30:00,2623.18,2626.63,2622.2,2625.38,2850,27,0
32007,2024-12-20 18:45:00,2625.33,2625.99,2623.82,2625.04,2785,27,0
32008,2024-12-20 19:00:00,2625.07,2627.37,2624.25,2626.43,2395,29,0
32009,2024-12-20 19:15:00,2626.29,2627.34,2625.2,2625.37,1955,29,0
32010,2024-12-20 19:30:00,2625.35,2626.88,2622.06,2626.78,2454,27,0
32011,2024-12-20 19:45:00,2626.78,2626.94,2625.2,2625.49,2359,27,0
32012,2024-12-20 20:00:00,2625.52,2625.74,2623.79,2625.51,2407,27,0
32013,2024-12-20 20:15:00,2625.61,2626.51,2624.12,2624.76,2545,28,0
32014,2024-12-20 20:30:00,2624.85,2626.16,2623.29,2625.48,2222,27,0
32015,2024-12-20 20:45:00,2625.49,2627.31,2624.68,2625.95,1841,27,0
32016,2024-12-20 21:00:00,2625.96,2627.32,2624.79,2626.46,1688,27,0
32017,2024-12-20 21:15:00,2626.48,2628.29,2626.43,2627.03,1727,27,0
32018,2024-12-20 21:30:00,2627.0,2629.2,2626.56,2628.95,1491,30,0
32019,2024-12-20 21:45:00,2628.92,2628.99,2627.38,2627.83,1839,27,0
32020,2024-12-20 22:00:00,2627.82,2628.04,2625.69,2626.51,1498,27,0
32021,2024-12-20 22:15:00,2626.51,2627.14,2625.58,2626.62,1727,32,0
32022,2024-12-20 22:30:00,2626.65,2626.7,2624.07,2624.34,2285,30,0
32023,2024-12-20 22:45:00,2624.33,2624.69,2622.11,2622.6,3026,27,0
32024,2024-12-20 23:00:00,2622.57,2623.91,2622.32,2623.44,1007,36,0
32025,2024-12-20 23:15:00,2623.55,2623.55,2620.26,2620.43,977,27,0
32026,2024-12-20 23:30:00,2620.43,2622.11,2618.83,2621.43,843,31,0
32027,2024-12-20 23:45:00,2621.32,2622.81,2620.63,2622.37,761,35,0
32028,2024-12-23 01:00:00,2623.66,2623.88,2621.27,2622.21,721,27,0
32029,2024-12-23 01:15:00,2621.91,2623.92,2621.61,2622.53,653,41,0
32030,2024-12-23 01:30:00,2622.43,2624.24,2621.62,2623.52,605,41,0
32031,2024-12-23 01:45:00,2623.51,2624.64,2622.82,2624.22,851,27,0
32032,2024-12-23 02:00:00,2624.29,2624.99,2623.66,2624.32,769,33,0
32033,2024-12-23 02:15:00,2624.2,2624.46,2621.72,2622.42,789,27,0
32034,2024-12-23 02:30:00,2622.44,2622.87,2617.23,2620.24,1101,27,0
32035,2024-12-23 02:45:00,2620.23,2622.87,2620.06,2621.57,1192,27,0
32036,2024-12-23 03:00:00,2621.6,2624.13,2618.35,2619.17,2470,27,0
32037,2024-12-23 03:15:00,2619.15,2621.1,2618.64,2619.57,1646,27,0
32038,2024-12-23 03:30:00,2619.59,2621.37,2619.0,2620.7,1513,27,0
32039,2024-12-23 03:45:00,2620.57,2623.52,2620.57,2620.7,1876,27,0
32040,2024-12-23 04:00:00,2620.71,2626.22,2620.46,2625.4,1863,29,0
32041,2024-12-23 04:15:00,2625.41,2625.87,2623.02,2624.18,974,38,0
32042,2024-12-23 04:30:00,2624.14,2625.86,2623.6,2625.78,1213,30,0
32043,2024-12-23 04:45:00,2625.84,2627.27,2625.76,2625.77,1322,36,0
32044,2024-12-23 05:00:00,2625.77,2626.9,2624.42,2626.55,1251,28,0
32045,2024-12-23 05:15:00,2626.53,2626.78,2623.41,2624.11,1176,29,0
32046,2024-12-23 05:30:00,2624.07,2625.44,2622.15,2624.76,1325,27,0
32047,2024-12-23 05:45:00,2624.76,2624.85,2623.12,2623.93,640,33,0
32048,2024-12-23 06:00:00,2623.92,2625.21,2623.71,2624.9,561,35,0
32049,2024-12-23 06:15:00,2624.93,2626.11,2624.68,2625.01,652,35,0
32050,2024-12-23 06:30:00,2625.06,2625.97,2624.29,2624.63,667,27,0
32051,2024-12-23 06:45:00,2624.74,2626.31,2624.65,2625.35,587,34,0
32052,2024-12-23 07:00:00,2625.35,2626.71,2624.91,2625.58,683,34,0
32053,2024-12-23 07:15:00,2625.57,2627.46,2625.19,2627.35,794,35,0
32054,2024-12-23 07:30:00,2627.2,2629.09,2626.84,2627.53,1499,38,0
32055,2024-12-23 07:45:00,2627.5,2628.5,2626.52,2626.52,993,42,0
32056,2024-12-23 08:00:00,2626.51,2627.22,2624.41,2626.89,1387,28,0
32057,2024-12-23 08:15:00,2626.88,2629.11,2626.55,2628.33,1394,32,0
32058,2024-12-23 08:30:00,2628.29,2632.52,2628.18,2632.22,1535,30,0
32059,2024-12-23 08:45:00,2632.17,2632.82,2629.93,2631.31,1708,31,0
32060,2024-12-23 09:00:00,2631.39,2633.13,2630.17,2632.12,1339,36,0
32061,2024-12-23 09:15:00,2632.11,2632.29,2630.4,2630.5,972,33,0
32062,2024-12-23 09:30:00,2630.49,2632.15,2630.39,2631.27,924,27,0
32063,2024-12-23 09:45:00,2631.28,2631.51,2629.36,2630.1,984,29,0
32064,2024-12-23 10:00:00,2630.08,2630.08,2625.9,2628.81,1816,27,0
32065,2024-12-23 10:15:00,2628.84,2630.28,2627.58,2629.79,1313,27,0
32066,2024-12-23 10:30:00,2629.82,2631.89,2628.85,2631.14,1218,27,0
32067,2024-12-23 10:45:00,2631.18,2631.97,2628.94,2629.82,1059,27,0
32068,2024-12-23 11:00:00,2629.8,2630.57,2628.92,2630.04,734,27,0
32069,2024-12-23 11:15:00,2630.09,2630.09,2627.48,2629.45,1204,27,0
32070,2024-12-23 11:30:00,2629.26,2629.8,2628.06,2628.56,1056,27,0
32071,2024-12-23 11:45:00,2628.58,2629.04,2625.92,2626.36,817,27,0
32072,2024-12-23 12:00:00,2626.29,2626.7,2624.7,2625.07,1267,27,0
32073,2024-12-23 12:15:00,2625.06,2625.45,2622.71,2623.19,1348,27,0
32074,2024-12-23 12:30:00,2623.18,2623.81,2620.04,2620.92,1627,27,0
32075,2024-12-23 12:45:00,2620.93,2621.46,2618.91,2619.32,1670,27,0
32076,2024-12-23 13:00:00,2619.31,2619.53,2616.94,2619.4,1275,29,0
32077,2024-12-23 13:15:00,2619.44,2619.91,2616.09,2616.24,1058,27,0
32078,2024-12-23 13:30:00,2616.25,2616.28,2614.56,2614.76,1624,27,0
